App,as_app_id,as_title,as_store,as_genres,as_primary_genre,as_content_rating,as_size,as_required_os_version,as_released,as_updated,as_version,as_price,as_free,as_score,as_reviews,as_current_version_score,as_current_version_reviews
Gay Sugar Daddy Dating & Hookup – Sudy Gay,380015247,SCRUFF - Gay Dating & Chat,apple,"Social Networking, Lifestyle",Social Networking,17+,207273984,17.0,2010-07-24T20:35:26Z,2025-09-23T20:14:13Z,7.57.1,0.0,True,4.39682,25152,4.39682,25152
"Meet24 - Love, Chat, Singles",1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
BBWCupid - BBW Dating App,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
ChatVideo Meet new people,466970942,"Paltalk: Chat, Meet New People",apple,"Social Networking, Entertainment",Social Networking,17+,209891328,13.0,2011-09-30T22:24:50Z,2025-08-08T13:12:24Z,9.18,0.0,True,4.26823,15006,4.26823,15006
"TryDate - Free Online Dating App, Chat Meet Adults",1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
Black White Interracial Dating - Interracial Match,1253586891,BLK: Black Singles Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,243133440,16.0,2017-08-07T21:14:49Z,2025-09-17T14:14:18Z,11.11.1,0.0,True,4.57745,517124,4.57745,517124
"USA Singles Meet, Match and Date Free - Date",305939712,Match Dating App : Chat & Meet,apple,"Social Networking, Lifestyle",Social Networking,17+,161206272,16.0,2009-03-27T01:30:46Z,2025-08-14T13:29:36Z,25.08.01,0.0,True,3.88563,196828,3.88563,196828
FlirtChat - ♥Free Dating/Flirting App♥,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
The League,893653132,The League: Intelligent Dating,apple,"Lifestyle, Social Networking",Lifestyle,17+,195139584,15.0,2014-07-15T13:28:31Z,2025-09-09T19:26:21Z,2.9.9912,0.0,True,4.19116,48884,4.19116,48884
"Herpes Dating: 1,000K+ Singles",1419085637,Positive Singles®: Herpes Date,apple,"Social Networking, Entertainment",Social Networking,17+,311037952,14.0,2018-08-13T06:30:46Z,2025-09-16T23:26:36Z,6.4.2,0.0,True,4.25394,6261,4.25394,6261
Heart mill,398890666,Hearts+,apple,"Games, Family, Card, Entertainment",Games,17+,129227776,15.0,2010-12-10T18:24:47Z,2025-09-22T12:48:31Z,2025.05,0.0,True,4.7996,91287,4.7996,91287
95Live -SG#1 Live Streaming App,1294578643,Streamlabs: Live Streaming App,apple,"Social Networking, Photo & Video",Social Networking,4+,88027136,14.0,2017-10-13T20:11:05Z,2025-08-05T09:18:32Z,4.1.0,0.0,True,3.73902,410,3.73902,410
Mutual - LDS Dating,1084591612,Mutual LDS Dating: Meet & Date,apple,"Social Networking, Lifestyle",Social Networking,17+,152045568,15.0,2016-04-26T15:43:16Z,2025-09-16T17:15:22Z,6.3.8,0.0,True,4.12192,37025,4.12192,37025
2RedBeans,837590707,2RedBeans两颗红豆 Asian dating app,apple,"Social Networking, Lifestyle",Social Networking,17+,45895680,13.0,2014-06-23T23:10:54Z,2024-04-23T15:30:08Z,3.9.1,0.0,True,4.55029,4643,4.55029,4643
"SweetRing - Meet, Match, Date",305939712,Match Dating App : Chat & Meet,apple,"Social Networking, Lifestyle",Social Networking,17+,161206272,16.0,2009-03-27T01:30:46Z,2025-08-14T13:29:36Z,25.08.01,0.0,True,3.88563,196828,3.88563,196828
"BiggerCity: Chat for gay bears, chubs & chasers",920099264,BiggerCity,apple,"Social Networking, Lifestyle",Social Networking,17+,73956352,15.6,2014-12-02T16:21:21Z,2025-09-16T07:19:40Z,6.5.2,0.0,True,4.47618,6359,4.47618,6359
SilverSingles: The 50+ Dating App,6448954405,SilverSingles: Mature Dating,apple,"Social Networking, Lifestyle",Social Networking,17+,97639424,15.0,2023-08-17T07:00:00Z,2025-09-22T06:49:51Z,6.0.15,0.0,True,4.47355,3497,4.47355,3497
Herpes Positive Singles Dating,1419085637,Positive Singles®: Herpes Date,apple,"Social Networking, Entertainment",Social Networking,17+,311037952,14.0,2018-08-13T06:30:46Z,2025-09-16T23:26:36Z,6.4.2,0.0,True,4.25394,6261,4.25394,6261
Glam - Premium Dating App,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
"iDates - Chats, Flirts, Dating, Love & Relations",1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
JustDating,1501507539,JD Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,161319936,15.6,2020-03-24T07:00:00Z,2025-09-15T02:09:25Z,4.2.8,0.0,True,4.51765,170,4.51765,170
Interracial Match Dating App,1253586891,BLK: Black Singles Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,243133440,16.0,2017-08-07T21:14:49Z,2025-09-17T14:14:18Z,11.11.1,0.0,True,4.57745,517124,4.57745,517124
Russian Dating & Chat for Russian speaking RusDate,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
Sky People (SPI): A secure blind date through authentication by Seoul National University,957215308,Raya,apple,Lifestyle,Lifestyle,17+,149467136,16.0,2015-02-25T20:38:44Z,2025-09-25T12:26:43Z,5.16.0,0.0,True,4.05733,13710,4.05733,13710
Sweet mi - unlimited hunnam hunting blind date,1380362212,Galatea: Books & Audiobooks,apple,"Books, Magazines & Newspapers",Book,17+,152821760,15.1,2018-05-14T17:52:01Z,2025-09-23T09:32:59Z,14.5.0,0.0,True,4.59151,212294,4.59151,212294
Mingle - Online Dating App to Chat & Meet People,595287172,Hinge Dating App: Match & Meet,apple,"Lifestyle, Social Networking",Lifestyle,17+,177198080,16.0,2013-02-06T06:50:22Z,2025-09-22T14:30:34Z,9.92.0,0.0,True,4.4231,990626,4.4231,990626
BBW Dating & Curvy Singles Chat- LargeFriends,1488231111,BBW Match - Date Curvy Singles,apple,Social Networking,Social Networking,17+,40137728,11.0,2020-03-31T07:00:00Z,2020-10-15T19:35:12Z,1.3,0.0,True,4.37692,1300,4.37692,1300
Hitwe - meet people and chat,469609836,SayHi Chat - Meet New People,apple,"Social Networking, Photo & Video",Social Networking,17+,165417984,15.0,2011-10-15T00:50:54Z,2025-09-25T02:11:54Z,11.01,0.0,True,4.34839,5600,4.34839,5600
A hundred,1519742558,The Hundred,apple,"Sports, News",Sports,4+,53677056,15.0,2021-06-30T07:00:00Z,2025-09-10T13:47:07Z,5.0.4,0.0,True,4.60465,43,4.60465,43
JustSayHi- Dating App. Chat & Meet Singles Nearby,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
FERZU - Furries Social Network,305343404,Tumblr: Art & Blog for Fandoms,apple,"Social Networking, Lifestyle",Social Networking,17+,153698304,17.0,2009-02-25T04:36:53Z,2025-09-22T10:39:52Z,41.4,0.0,True,4.17802,356580,4.17802,356580
WannaMeet – Dating & Chat App,1571274697,Kismia Dating - Meet Singles,apple,"Lifestyle, Social Networking",Lifestyle,17+,195439616,16.0,2021-08-12T07:00:00Z,2025-09-20T04:16:42Z,1.9.21,0.0,True,4.49748,87905,4.49748,87905
Luxy Pro- Elite Dating Single,873518909,Luxy - Selective Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,305246208,14.0,2014-05-20T19:43:53Z,2025-09-22T01:48:43Z,7.29.11,0.0,True,4.72536,100556,4.72536,100556
Dating Network,1089481539,Luxy PRO: Elite & Quality Date,apple,Social Networking,Social Networking,17+,234966016,14.0,2016-03-28T23:42:54Z,2025-09-18T01:49:54Z,6.13.22,0.0,True,4.77963,8218,4.77963,8218
"Chatting - Free chat, random chat, boyfriend, girlfriend",627958823,JusTalk - Video Chat & Calls,apple,"Social Networking, Utilities",Social Networking,12+,270980096,12.0,2013-04-05T21:29:48Z,2025-09-23T13:29:02Z,8.9.18,0.0,True,4.41916,64916,4.41916,64916
"iPair-Meet, Chat, Dating",389638243,Plenty of Fish : Dating App,apple,"Social Networking, Lifestyle",Social Networking,17+,91314176,17.0,2010-09-17T02:54:10Z,2025-09-19T16:38:53Z,27.00,0.0,True,4.28081,1788466,4.28081,1788466
